Algorithms,meanWinnerRank,rateTrueWinners,rateWinner<NULL,val_Mean²Err
"MyVoteSys <α=0.50, β=____, γ=0.80, MinEntropy>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=0.66, MaxVariance>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=0.80, MaxVariance>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=____, γ=____, First>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=____, γ=0.66, MinEntropy>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=____, MaxVariance>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=____, γ=0.80, First>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=0.80, MinEntropy>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=____, MinEntropy>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=____, γ=____, MinEntropy>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=____, First>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=____, γ=0.66, First>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=____, γ=0.66, MaxVariance>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=____, γ=0.80, MaxVariance>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=0.66, MinEntropy>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=0.80, First>",1.219,0.837,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=0.66, First>",1.219,0.837,0.0,
crowd-Median,1.22,0.839,0.0,21553.529296875
crowd-Mean,1.22,0.839,0.0,21676.59375
"MyVoteSys <α=0.66, β=____, γ=0.80, MaxVariance>",1.232,0.824,0.0,
"MyVoteSys <α=0.66, β=____, γ=____, First>",1.232,0.824,0.0,
"MyVoteSys <α=0.66, β=____, γ=____, MinEntropy>",1.232,0.824,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=0.66, MaxEntropy>",1.232,0.824,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=0.66, MinVariance>",1.232,0.824,0.0,
"MyVoteSys <α=0.66, β=____, γ=0.80, MinEntropy>",1.232,0.824,0.0,
"MyVoteSys <α=0.50, β=____, γ=0.66, MaxEntropy>",1.232,0.824,0.0,
"MyVoteSys <α=0.50, β=____, γ=0.66, MinVariance>",1.232,0.824,0.0,
"MyVoteSys <α=0.66, β=0.33, γ=0.80, MinEntropy>",1.232,0.824,0.0,
"MyVoteSys <α=0.66, β=0.33, γ=0.80, First>",1.232,0.824,0.0,
"MyVoteSys <α=0.66, β=0.33, γ=____, MaxVariance>",1.232,0.824,0.0,
"MyVoteSys <α=0.50, β=____, γ=0.66, Last>",1.232,0.824,0.0,
"MyVoteSys <α=0.66, β=0.33, γ=0.80, MaxVariance>",1.232,0.824,0.0,
"MyVoteSys <α=0.66, β=____, γ=0.80, First>",1.232,0.824,0.0,
"MyVoteSys <α=0.66, β=0.33, γ=____, First>",1.232,0.824,0.0,
"MyVoteSys <α=0.50, β=0.33, γ=0.66, Last>",1.232,0.824,0.0,
"MyVoteSys <α=0.66, β=0.33, γ=____, MinEntropy>",1.232,0.824,0.0,
PreferentialBlockVoting,1.24,0.824,0.0,
SingleTransferableVote,1.241,0.826,0.0,
InstantRunoffVoting,1.241,0.823,0.0,
